ProductId,ProductCategory,ProductTitle,ProductReference,ProductPrice,ProductImageUrl
3218,Hair ornaments/Hair pins,b'Bow hair clips 3 pcs',Art. nr FA-5584,8.09,http://donegal.com.pl/1085-large_default/spinka-do-wlosow-kokarda-3szt.jpg
3220,Hair ornaments/Hair pins,b'Bow hair clips 3 pcs',Art. nr FA-5586,11.69,http://donegal.com.pl/407-large_default/spinka-do-wlosow-kokarda-3szt.jpg
2914,Hair ornaments/Hair pins,b'Duckbill hair clip',Art. nr FA-5807,3.19,http://donegal.com.pl/59-large_default/spinka-bursztyn.jpg
1744,Hair ornaments/Hair pins,b'Duckbill hair clip',Art. nr FA-9808,3.19,http://donegal.com.pl/1538-large_default/spinka-tukan-czarna.jpg
1736,Hair ornaments/Hair pins,b'Duckbill hair clip',Art. nr FA-5236,3.19,http://donegal.com.pl/2094-large_default/spinka-tukan-glitter-and-hearts.jpg
1745,Hair ornaments/Hair pins,b'Automatic hair clip barrette',Art. nr FA-9852,3.19,http://donegal.com.pl/116-large_default/spinka-automatyczna-simple-czarna.jpg
2968,Hair ornaments/Hair pins,b'Automatic hair clip barrette',Art. nr FA-5806,3.59,http://donegal.com.pl/1987-large_default/spinka-bursztyn.jpg
2379,Hair ornaments/Hair pins,b'Automatic hair clip barrette',Art. nr FA-5367,7.19,http://donegal.com.pl/651-large_default/spinka-automatyczna-simple-turkusowa-w-cetki.jpg

3195,Hair ornaments/Hair sets,b'Metal snap hair clips 6 pcs',Art. nr FA-5561,5.19,http://donegal.com.pl/442-large_default/spinka-do-wlosow-pin-up-candy-5cm-4szt.jpg
3182,Hair ornaments/Hair sets,b'Metal snap hair clips 6 pcs',Art. nr FA-5549,4.99,http://donegal.com.pl/482-large_default/spinka-do-wlosow-ombre-4cm-6szt.jpg
2889,Hair ornaments/Hair sets,b'Metal snap hair clips 6 pcs',Art. nr FA-5501,3.89,http://donegal.com.pl/929-large_default/spinki-do-wlosow-45cm-6szt.jpg
2888,Hair ornaments/Hair sets,b'Metal snap hair clips 6 pcs',Art. nr FA-5500,3.89,http://donegal.com.pl/169-large_default/spinki-do-wlosow-45cm-6szt.jpg
3198,Hair ornaments/Hair sets,b'Bow hair clips 2 pcs',Art. nr FA-5564,6.19,http://donegal.com.pl/1391-large_default/spinka-do-wlosow-kokarda-2szt.jpg
3220,Hair ornaments/Hair sets,b'Bow hair clips 3 pcs',Art. nr FA-5586,11.69,http://donegal.com.pl/407-large_default/spinka-do-wlosow-kokarda-3szt.jpg
3217,Hair ornaments/Hair sets,b'Bow hair clips 2 pcs',Art. nr FA-5583,6.19,http://donegal.com.pl/325-large_default/spinka-do-wlosow-kokarda-2szt.jpg
3218,Hair ornaments/Hair sets,b'Bow hair clips 3 pcs',Art. nr FA-5584,8.09,http://donegal.com.pl/1085-large_default/spinka-do-wlosow-kokarda-3szt.jpg
3115,Hair ornaments/Hair sets,b'Hair accessories set',Art. nr FA-5530,7.29,http://donegal.com.pl/352-large_default/zestaw-ozdob-do-wlosow-glam-11szt.jpg
3248,Hair ornaments/Hair sets,b'Hair accessories set',Art. nr FA-5443,5.69,http://donegal.com.pl/713-large_default/zestaw-gumek-do-wlosow-twistband-.jpg
3113,Hair ornaments/Hair sets,b'Hair accessories set',Art. nr FA-5528,10.99,http://donegal.com.pl/1031-large_default/zestaw-ozdob-do-wlosow-beauty-hair-20szt.jpg
3121,Hair ornaments/Hair sets,b'Hair accessories set',Art. nr FA-5536,4.49,http://donegal.com.pl/515-large_default/zestaw-ozdob-darling-ii-7szt.jpg
3120,Hair ornaments/Hair sets,b'Hair accessories set',Art. nr FA-5535,4.49,http://donegal.com.pl/1919-large_default/zestaw-ozdob-do-wlosow-darling-7szt.jpg
2868,Hair ornaments/Hair sets,b'Hair accessories set',Art. nr FA-5481,12.29,http://donegal.com.pl/1211-large_default/zestaw-ozdob-do-wlosow-25-szt.jpg
2866,Hair ornaments/Hair sets,b'Hair accessories set',Art. nr FA-5479,13.39,http://donegal.com.pl/1936-large_default/zestaw-ozdob-do-wlosow-11-szt.jpg
2865,Hair ornaments/Hair sets,b'Hair accessories set',Art. nr FA-5478,12.79,http://donegal.com.pl/1207-large_default/zestaw-ozdob-do-wlosow-43szt-1x-opaska4x-spinka4x-klamra34x-gumka.jpg
2869,Hair ornaments/Hair sets,b'Hair accessories set',Art. nr FA-5482,11.49,http://donegal.com.pl/1939-large_default/zestaw-ozdob-do-wlosow-27-szt-3x-opaska6x-klamra18x-gumka.jpg
2863,Hair ornaments/Hair sets,b'Hair accessories set',Art. nr FA-5476,11.99,http://donegal.com.pl/1858-large_default/zestaw-ozdob-do-wlosow-51-szt.jpg
2864,Hair ornaments/Hair sets,b'Hair accessories set',Art. nr FA-5477,14.19,http://donegal.com.pl/451-large_default/zestaw-ozdob-do-wlosow-34-szt.jpg
2871,Hair ornaments/Hair sets,b'Hair accessories set',Art. nr FA-5483,7.29,http://donegal.com.pl/1288-large_default/zestaw-ozdob-do-wlosow-23-szt.jpg
2872,Hair ornaments/Hair sets,b'Hair accessories set',Art. nr FA-5484,7.19,http://donegal.com.pl/534-large_default/zestaw-ozdob-do-wlosow-honey-11-szt.jpg

1671,Hair accessories/Hair accessories,b'BLACK BOBBYPINS',Art. nr 9239,2.99,http://donegal.com.pl/2770-large_default/wsuwki-short-czarne-50szt.jpg
1662,Hair accessories/Hair accessories,b'BLACK BOBBYPINS',Art. nr 1086,3.59,http://donegal.com.pl/2565-large_default/wsuwki-long-czarne-50-szt.jpg
1668,Hair accessories/Hair accessories,b'BLACK BOBBYPINS',Art. nr 5094,3.99,http://donegal.com.pl/2766-large_default/kokowka-czarna-5cm-50szt.jpg
1670,Hair accessories/Hair accessories,b'BLACK BOBBYPINS',Art. nr 5096,4.29,http://donegal.com.pl/2768-large_default/kokowka-czarna-7cm-50szt.jpg
1669,Hair accessories/Hair accessories,b'BLACK BOBBYPINS',Art. nr 5095,4.39,http://donegal.com.pl/2767-large_default/kokowka-czarna-6cm-50szt.jpg
3177,Hair accessories/Hair accessories,b'BEIGE BOBBYPINS',Art. nr 5092,6.79,http://donegal.com.pl/1080-large_default/wsuwka-5cm-hq-bezowa-24szt.jpg
3171,Hair accessories/Hair accessories,b'METAL DUCKBILL HAIR CLIP',Art. nr 5003,14.89,http://donegal.com.pl/1198-large_default/klips-metalowy-55cm.jpg
2632,Hair accessories/Hair accessories,b'HAIR CUTTER COMB',Art. nr 1512,6.29,http://donegal.com.pl/2771-large_default/grzebien-degazowka-do-cieniowania-wlosow-trimmee-.jpg
974,Hair accessories/Hair accessories,b'TEXTURIZING SCISSORS',Art. nr 5301,23.99,http://donegal.com.pl/2561-large_default/nozyczki-degazowki-jednostronn.jpg
973,Hair accessories/Hair accessories,b'TEXTURIZING SCISSORS',Art. nr 5300,23.99,http://donegal.com.pl/2563-large_default/nozyczki-degazowki-dwustronne.jpg
976,Hair accessories/Hair accessories,b'PROFESSIONAL HAIRDRESSING SCISSORS',Art. nr 5303,17.79,http://donegal.com.pl/2562-large_default/nozyczki-fryzjerskie-14cm.jpg
3146,Hair accessories/Hair accessories,b'PROFESSIONAL HAIRDRESSING SCISSORS',Art. nr 5911,136.89,http://donegal.com.pl/2041-large_default/nozyczki-fryzjerskie-salon-hair-ming-55.jpg
989,Hair accessories/Hair accessories,b'DYE BRUSH',Art. nr 9720,2.19,http://donegal.com.pl/2568-large_default/pedzel-do-nakladania-farby.jpg
981,Hair accessories/Hair accessories,b'DYE BRUSH',Art. nr 9097,2.99,http://donegal.com.pl/2567-large_default/pedzel-do-nakladania-farby.jpg
982,Hair accessories/Hair accessories,b'DYE BRUSH WITH COMB',Art. nr 9098,2.19,http://donegal.com.pl/2569-large_default/pedzel-do-farb-z-grzebieniem.jpg
987,Hair accessories/Hair accessories,b'DYE BRUSH WITH COMB',Art. nr 9302,3.29,http://donegal.com.pl/2570-large_default/pedzel-do-farb-z-grzebieniem.jpg
3145,Hair accessories/Hair accessories,b'DYE BRUSH MINI',Art. nr 5907,2.49,http://donegal.com.pl/2773-large_default/pedzel-do-nakladania-farby-mini.jpg
3041,Hair accessories/Hair accessories,b'HAIR DYEING MIXING BOWL',Art. nr 5906,4.99,http://donegal.com.pl/2772-large_default/pojemnik-na-farbe-do-wlosow-13x65x7cm.jpg
990,Hair accessories/Hair accessories,b'HAIR DYEING SET',Art. nr 9758,7.79,http://donegal.com.pl/2571-large_default/zestaw-do-pasemek.jpg
984,Hair accessories/Hair accessories,b'SHOWER CAP',Art. nr 9298,3.29,http://donegal.com.pl/2573-large_default/czepek-pod-prysznic.jpg
3257,Hair accessories/Hair accessories,b'SHOWER CAP',Art. nr 5909,4.96,http://donegal.com.pl/436-large_default/czepek-pod-prysznic-10-szt.jpg

3146,Hair accessories/Hairdresser accessories,b'PROFESSIONAL HAIRDRESSING SCISSORS',Art. nr 5911,136.89,http://donegal.com.pl/2041-large_default/nozyczki-fryzjerskie-salon-hair-ming-55.jpg
976,Hair accessories/Hairdresser accessories,b'PROFESSIONAL HAIRDRESSING SCISSORS',Art. nr 5303,17.79,http://donegal.com.pl/2562-large_default/nozyczki-fryzjerskie-14cm.jpg
974,Hair accessories/Hairdresser accessories,b'TEXTURIZING SCISSORS',Art. nr 5301,23.99,http://donegal.com.pl/2561-large_default/nozyczki-degazowki-jednostronn.jpg
973,Hair accessories/Hairdresser accessories,b'TEXTURIZING SCISSORS',Art. nr 5300,23.99,http://donegal.com.pl/2563-large_default/nozyczki-degazowki-dwustronne.jpg
2632,Hair accessories/Hairdresser accessories,b'HAIR CUTTER COMB',Art. nr 1512,6.29,http://donegal.com.pl/2771-large_default/grzebien-degazowka-do-cieniowania-wlosow-trimmee-.jpg
981,Hair accessories/Hairdresser accessories,b'DYE BRUSH',Art. nr 9097,2.99,http://donegal.com.pl/2567-large_default/pedzel-do-nakladania-farby.jpg
989,Hair accessories/Hairdresser accessories,b'DYE BRUSH',Art. nr 9720,2.19,http://donegal.com.pl/2568-large_default/pedzel-do-nakladania-farby.jpg
982,Hair accessories/Hairdresser accessories,b'DYE BRUSH WITH COMB',Art. nr 9098,2.19,http://donegal.com.pl/2569-large_default/pedzel-do-farb-z-grzebieniem.jpg
987,Hair accessories/Hairdresser accessories,b'DYE BRUSH WITH COMB',Art. nr 9302,3.29,http://donegal.com.pl/2570-large_default/pedzel-do-farb-z-grzebieniem.jpg
3145,Hair accessories/Hairdresser accessories,b'DYE BRUSH MINI',Art. nr 5907,2.49,http://donegal.com.pl/2773-large_default/pedzel-do-nakladania-farby-mini.jpg
3041,Hair accessories/Hairdresser accessories,b'HAIR DYEING MIXING BOWL',Art. nr 5906,4.99,http://donegal.com.pl/2772-large_default/pojemnik-na-farbe-do-wlosow-13x65x7cm.jpg
990,Hair accessories/Hairdresser accessories,b'HAIR DYEING SET',Art. nr 9758,7.79,http://donegal.com.pl/2571-large_default/zestaw-do-pasemek.jpg
986,Hair accessories/Hairdresser accessories,b'DYEING HIHLIGHTING CAP',Art. nr 9301,4.49,http://donegal.com.pl/2572-large_default/czepek-do-pasemek.jpg
977,Hair accessories/Hairdresser accessories,b'BLACK HAIR NET',Art. nr 5902,3.79,http://donegal.com.pl/1203-large_default/siatka-do-wlosow-gruba-czarna.jpg
979,Hair accessories/Hairdresser accessories,b'BLACK HAIR NET',Art. nr 5903,3.49,http://donegal.com.pl/1854-large_default/siatka-do-wlosow-drobna-czarna.jpg
978,Hair accessories/Hairdresser accessories,b'BROWN HAIR NET',Art. nr 5905,3.99,http://donegal.com.pl/447-large_default/siatka-do-wlosow-gruba-braz.jpg
980,Hair accessories/Hairdresser accessories,b'BROWN HAIR NET',Art. nr 5904,3.79,http://donegal.com.pl/1124-large_default/siatka-do-wlosow-drobna-braz.jpg
3157,Hair accessories/Hairdresser accessories,b'BLACK HAIR NET',Art. nr 5908,8.79,http://donegal.com.pl/1850-large_default/siatka-do-wlosow-extra-gruba-czarna.jpg
1668,Hair accessories/Hairdresser accessories,b'BLACK BOBBYPINS',Art. nr 5094,3.99,http://donegal.com.pl/2766-large_default/kokowka-czarna-5cm-50szt.jpg
1669,Hair accessories/Hairdresser accessories,b'BLACK BOBBYPINS',Art. nr 5095,4.39,http://donegal.com.pl/2767-large_default/kokowka-czarna-6cm-50szt.jpg

1002,Hair accessories/Hair curlers for perm,b'WA\xc5\x81KI DO TRWA\xc5\x81EJ ONDULACJI',Art. nr 9226,9.99,http://donegal.com.pl/2785-large_default/walki-do-trwalej-ondulacji-12-szt.jpg
1001,Hair accessories/Hair curlers for perm,b'HAIR ROLLERS',Art. nr 9225,9.49,http://donegal.com.pl/2784-large_default/walki-do-trwalej-ondulacji-12-szt.jpg
1000,Hair accessories/Hair curlers for perm,b'HAIR ROLLERS',Art. nr 9224,8.29,http://donegal.com.pl/2783-large_default/walki-do-trwalej-ondulacji-12-szt.jpg
999,Hair accessories/Hair curlers for perm,b'HAIR ROLLERS',Art. nr 9223,6.99,http://donegal.com.pl/2782-large_default/walki-do-trwalej-ondulacji-12-szt.jpg

1013,Hair accessories/Hair curlers plastic,b'THERMO HAIR ROLLERS',Art. nr 9455,9.99,http://donegal.com.pl/2786-large_default/walki-termoloki-15mm-10-szt.jpg
1014,Hair accessories/Hair curlers plastic,b'THERMO HAIR ROLLERS',Art. nr 9456,10.49,http://donegal.com.pl/2787-large_default/walki-termoloki-20mm-10-szt.jpg
1012,Hair accessories/Hair curlers plastic,b'THERMO HAIR ROLLERS',Art. nr 9398,10.99,http://donegal.com.pl/2790-large_default/walki-termoloki-28mm-10-szt.jpg
1016,Hair accessories/Hair curlers plastic,b'SPIRAL PLASTIC HAIR ROLLERS',Art. nr 9465,15.39,http://donegal.com.pl/2789-large_default/walki-do-wlosow-spiralne-12-szt.jpg
1015,Hair accessories/Hair curlers plastic,b'SPIRAL PLASTIC HAIR ROLLERS',Art. nr 9464,15.39,http://donegal.com.pl/2788-large_default/walki-do-wlosow-12-szt.jpg
1009,Hair accessories/Hair curlers plastic,b'PLASTIC HAIR ROLLERS',Art. nr 9219,4.99,http://donegal.com.pl/2778-large_default/walki-zatrzaskowe-10-snr-12szt.jpg
1008,Hair accessories/Hair curlers plastic,b'PLASTIC HAIR ROLLERS',Art. nr 9218,4.79,http://donegal.com.pl/2777-large_default/walki-zatrzaskowe-20-snr-12szt.jpg
1007,Hair accessories/Hair curlers plastic,b'PLASTIC HAIR ROLLERS',Art. nr 9217,5.79,http://donegal.com.pl/2776-large_default/walki-zatrzaskowe-23-snr-10szt.jpg
1006,Hair accessories/Hair curlers plastic,b'PLASTIC HAIR ROLLERS',Art. nr 9216,4.89,http://donegal.com.pl/2775-large_default/walki-zatrzaskowe-30-snr-8-szt.jpg
1010,Hair accessories/Hair curlers plastic,b'PLASTIC HAIR ROLLERS',Art. nr 9247,6.99,http://donegal.com.pl/2791-large_default/walki-zatrzaskowe-40-snr-6-szt.jpg

1031,Hair accessories/Hair curlers,b'HAIR ROLLERS SELF GRIP',Art. nr 9200,5.99,http://donegal.com.pl/565-large_default/walki-do-wlosow-13-pbh-12-szt.jpg
1032,Hair accessories/Hair curlers,b'HAIR ROLLERS SELF GRIP',Art. nr 9201,7.59,http://donegal.com.pl/1971-large_default/walki-do-wlosow-15-pbh-12-szt.jpg
1021,Hair accessories/Hair curlers,b'HAIR ROLLERS SELF GRIP',Art. nr 9104,6.19,http://donegal.com.pl/1485-large_default/walki-do-wlosow-20-pbh-10-szt.jpg
1029,Hair accessories/Hair curlers,b'WA\xc5\x81KI DO W\xc5\x81OS\xc3\x93W 25 PBH 8 SZT.',Art. nr 9114,5.99,http://donegal.com.pl/2045-large_default/walki-do-wlosow-25-pbh-8-szt.jpg
1020,Hair accessories/Hair curlers,b'HAIR ROLLERS SELF GRIP',Art. nr 9103,5.99,http://donegal.com.pl/55-large_default/walki-do-wlosow-28-pbh-8-szt.jpg
1030,Hair accessories/Hair curlers,b'HAIR ROLLERS SELF GRIP',Art. nr 9116,9.19,http://donegal.com.pl/1314-large_default/walki-do-wlosow-32-pbh-8-szt.jpg
1019,Hair accessories/Hair curlers,b'HAIR ROLLERS SELF GRIP',Art. nr 9102,5.99,http://donegal.com.pl/813-large_default/walki-do-wlosow-36-pbh-6-szt.jpg
1018,Hair accessories/Hair curlers,b'HAIR ROLLERS SELF GRIP',Art. nr 9101,6.69,http://donegal.com.pl/1546-large_default/walki-do-wlosow-40-pbh-6-szt.jpg
1033,Hair accessories/Hair curlers,b'HAIR ROLLERS SELF GRIP',Art. nr 9240,8.99,http://donegal.com.pl/1242-large_default/walki-do-wlosow-44-pbh-6-szt.jpg
1035,Hair accessories/Hair curlers,b'HAIR ROLLERS SELF GRIP',Art. nr 9593,8.89,http://donegal.com.pl/1893-large_default/walki-do-wlosow-56-pbh-6-szt.jpg
1036,Hair accessories/Hair curlers,b'HAIR ROLLERS SELF GRIP',Art. nr 9594,8.39,http://donegal.com.pl/1163-large_default/walki-do-wlosow-66-pbh-4-szt.jpg
1022,Hair accessories/Hair curlers,b'HAIR ROLLERS SELF GRIP',Art. nr 9106,8.99,http://donegal.com.pl/753-large_default/walki-do-wlosow-spiochy-15-mm-12-szt.jpg
1023,Hair accessories/Hair curlers,b'HAIR ROLLERS SELF GRIP',Art. nr 9107,7.79,http://donegal.com.pl/2159-large_default/walki-do-wlosow-spiochy-20-mm-10-szt.jpg
1024,Hair accessories/Hair curlers,b'HAIR ROLLERS SELF GRIP',Art. nr 9108,6.99,http://donegal.com.pl/1427-large_default/walki-do-wlosow-spiochy-25-mm-8-szt.jpg
1025,Hair accessories/Hair curlers,b'HAIR ROLLERS SELF GRI',Art. nr 9109,7.49,http://donegal.com.pl/694-large_default/walki-do-wlosow-spiochy-28-mm-8-szt.jpg
1026,Hair accessories/Hair curlers,b'HAIR ROLLERS SELF GRIP',Art. nr 9110,8.59,http://donegal.com.pl/2102-large_default/walki-do-wlosow-spiochy-32-mm-8-szt.jpg
1027,Hair accessories/Hair curlers,b'HAIR ROLLERS SELF GRIP',Art. nr 9111,7.29,http://donegal.com.pl/1370-large_default/walki-do-wlosow-spiochy-36-mm-6-szt.jpg
1028,Hair accessories/Hair curlers,b'HAIR ROLLERS SELF GRIP',Art. nr 9112,8.39,http://donegal.com.pl/636-large_default/walki-do-wlosow-spiochy-40-mm-6-szt.jpg
1034,Hair accessories/Hair curlers,b'HAIR ROLLERS SELF GRIP',Art. nr 9274,9.89,http://donegal.com.pl/487-large_default/walki-do-wlosow-spiochy-44-mm-6-szt.jpg

3224,Hair accessories/Foam hair rollers,b'HAIR ROLLERS LOLLY CURVES',Art. nr 5007,25.99,http://donegal.com.pl/2578-large_default/walki-do-wlosow-lolly-curves-9x15cm-9x25cm.jpg
3225,Hair accessories/Foam hair rollers,b'HAIR ROLLERS RIBBON TWIST',Art. nr 5004,6.79,http://donegal.com.pl/488-large_default/walki-do-wlosow-ribbon-twist-13cm-18cm-6szt.jpg
3226,Hair accessories/Foam hair rollers,b'HAIR ROLLERS RIBBON TWIST',Art. nr 5005,7.89,http://donegal.com.pl/1243-large_default/walki-do-wlosow-ribbon-twist-18cm-18cm-6szt.jpg
996,Hair accessories/Foam hair rollers,b'SLEEP IN ROLLERS',Art. nr 9251,6.99,http://donegal.com.pl/2574-large_default/walki-papiloty-cienkie-14szt.jpg
997,Hair accessories/Foam hair rollers,b'SLEEP IN ROLLERS',Art. nr 9252,6.99,http://donegal.com.pl/2575-large_default/walki-papiloty-srednie-10szt.jpg
998,Hair accessories/Foam hair rollers,b'SLEEP IN ROLLERS',Art. nr 9253,6.99,http://donegal.com.pl/2576-large_default/walki-papiloty-grube-6szt.jpg
3306,Hair accessories/Foam hair rollers,b'SLEEP IN ROLLERS',Art. nr 5006,7.59,http://donegal.com.pl/879-large_default/walki-papiloty-grube-4cm.jpg
995,Hair accessories/Foam hair rollers,b'FOAM HAIR ROLLERS',Art. nr 9222,5.89,http://donegal.com.pl/2781-large_default/walki-do-wlosow-gabka-20-fmr-10-szt.jpg
994,Hair accessories/Foam hair rollers,b'FOAM HAIR ROLLERS',Art. nr 9221,5.19,http://donegal.com.pl/2780-large_default/walki-do-wlosow-gabka-25-fmr-8szt.jpg
993,Hair accessories/Foam hair rollers,b'FOAM HAIR ROLLERS',Art. nr 9220,4.59,http://donegal.com.pl/2779-large_default/walki-do-wlosow-gabka-30-fmr-6szt.jpg
2606,Hair accessories/Foam hair rollers,b'FOAM HAIR ROLLERS',Art. nr 5910,7.59,http://donegal.com.pl/2774-large_default/walki-do-wlosow-6-szt.jpg

1671,Hair accessories/Other accessories,b'BLACK BOBBYPINS',Art. nr 9239,2.99,http://donegal.com.pl/2770-large_default/wsuwki-short-czarne-50szt.jpg
1662,Hair accessories/Other accessories,b'BLACK BOBBYPINS',Art. nr 1086,3.59,http://donegal.com.pl/2565-large_default/wsuwki-long-czarne-50-szt.jpg
1668,Hair accessories/Other accessories,b'BLACK BOBBYPINS',Art. nr 5094,3.99,http://donegal.com.pl/2766-large_default/kokowka-czarna-5cm-50szt.jpg
1669,Hair accessories/Other accessories,b'BLACK BOBBYPINS',Art. nr 5095,4.39,http://donegal.com.pl/2767-large_default/kokowka-czarna-6cm-50szt.jpg
1670,Hair accessories/Other accessories,b'BLACK BOBBYPINS',Art. nr 5096,4.29,http://donegal.com.pl/2768-large_default/kokowka-czarna-7cm-50szt.jpg
3177,Hair accessories/Other accessories,b'BEIGE BOBBYPINS',Art. nr 5092,6.79,http://donegal.com.pl/1080-large_default/wsuwka-5cm-hq-bezowa-24szt.jpg
3176,Hair accessories/Other accessories,b'BLACK BOBBYPINS',Art. nr 5091,6.79,http://donegal.com.pl/632-large_default/wsuwka-5cm-hq-czarna-24szt.jpg
3171,Hair accessories/Other accessories,b'METAL DUCKBILL HAIR CLIP',Art. nr 5003,14.89,http://donegal.com.pl/1198-large_default/klips-metalowy-55cm.jpg
3257,Hair accessories/Other accessories,b'SHOWER CAP',Art. nr 5909,4.96,http://donegal.com.pl/436-large_default/czepek-pod-prysznic-10-szt.jpg
984,Hair accessories/Other accessories,b'SHOWER CAP',Art. nr 9298,3.29,http://donegal.com.pl/2573-large_default/czepek-pod-prysznic.jpg
2892,Hair accessories/Other accessories,b'WHITE BOBBYPINS',Art. nr FA-5503,4.29,http://donegal.com.pl/1010-large_default/wsuwka-waska-do-wlosow-biala-24szt.jpg
2893,Hair accessories/Other accessories,b'Bobbypins 24 pcs',Art. nr FA-5504,4.29,http://donegal.com.pl/1745-large_default/wsuwka-waska-do-wlosow-czarna-szara-24szt.jpg
2895,Hair accessories/Other accessories,b'COLORFUL BOBBYPINS',Art. nr FA-5506,7.49,http://donegal.com.pl/1091-large_default/wsuwka-do-wlosow-kolorowa-48-szt.jpg

3816,Manicure accessories/Manicure accessories,b'PROFESSIONAL CUTICLE SCISSORS SOLINGEN',Art. nr 9983,38.49,http://donegal.com.pl/2897-large_default/9983.jpg
1454,Manicure accessories/Manicure accessories,b'PROFESSIONAL NAIL SCISSORS SOLINGEN',Art. nr 9984,38.49,http://donegal.com.pl/2899-large_default/nozyczki-do-paznokci-solingen.jpg
3817,Manicure accessories/Manicure accessories,b'Professional nail nipper SOLINGEN',Art. nr 9986,56.19,http://donegal.com.pl/2904-large_default/9986.jpg
3653,Manicure accessories/Manicure accessories,b'METAL CUTICLE CUTTER',Art. nr 2134,9.69,http://donegal.com.pl/474-large_default/radelko-z-narzedziem-do-odsuwania-skorek.jpg
3796,Manicure accessories/Manicure accessories,b'METAL CUTICLE CUTTER',Art. nr 2139,7.99,http://donegal.com.pl/2814-large_default/2139.jpg
3741,Manicure accessories/Manicure accessories,b'CUTICLE SCISSORS DREAM ROSE',Art. nr 2232,12.29,http://donegal.com.pl/2228-large_default/2232.jpg
3740,Manicure accessories/Manicure accessories,b'NAIL SCISSORS DREAM ROSE',Art. nr 2231,12.29,http://donegal.com.pl/2227-large_default/2231.jpg
3744,Manicure accessories/Manicure accessories,b'NAIL CLIPPER DREAM ROSE',Art. nr 2138,8.79,http://donegal.com.pl/2226-large_default/2138.jpg
3749,Manicure accessories/Manicure accessories,b'2074',Art. nr 2074,3.59,http://donegal.com.pl/2293-large_default/2074.jpg
1476,Manicure accessories/Manicure accessories,b'DOUBLE SIDED EMERY BOARD 100/180',Art. nr 1028,2.89,http://donegal.com.pl/84-large_default/pilnik-do-paznokci-100-180.jpg
3750,Manicure accessories/Manicure accessories,b'DOUBLE-SIDED EMERY BOARD 180/240',Art. nr 2075,3.59,http://donegal.com.pl/2294-large_default/2075.jpg
1491,Manicure accessories/Manicure accessories,b'DOUBLE-SIDED EMERY BOARD 80/80',Art. nr 9185,3.29,http://donegal.com.pl/395-large_default/pilnik-banan-178-mm-80-80.jpg
3739,Manicure accessories/Manicure accessories,b'DOUBLE-SIDED EMERY BOARD 240/320',Art. nr 2073,2.99,http://donegal.com.pl/2292-large_default/2073.jpg
3751,Manicure accessories/Manicure accessories,b'DOUBLE-SIDED EMERY BOARD 220/220',Art. nr 2076,5.99,http://donegal.com.pl/2295-large_default/2076.jpg
3737,Manicure accessories/Manicure accessories,b'EMERY BOARD AND NAIL FILE SET',Art. nr 2071,16.99,http://donegal.com.pl/2300-large_default/2071.jpg
3753,Manicure accessories/Manicure accessories,b'DOUBLE-SIDED EMERY BOARD SET 100/180 24 PIECES',Art. nr 2078,33.99,http://donegal.com.pl/2291-large_default/2078.jpg
3752,Manicure accessories/Manicure accessories,b'DOUBLE-SIDED EMERY BOARD SET 100/180 24 PIECES',Art. nr 2077,44.99,http://donegal.com.pl/2297-large_default/2077.jpg
3787,Manicure accessories/Manicure accessories,b'MANICURE SET',Art. nr 2429,39.99,http://donegal.com.pl/2793-large_default/2429.jpg
3786,Manicure accessories/Manicure accessories,b'MANICURE SET',Art. nr 2427,37.99,http://donegal.com.pl/2792-large_default/2427.jpg
1438,Manicure accessories/Manicure accessories,b'CUTICLE SCISSORS',Art. nr 1007,3.99,http://donegal.com.pl/2670-large_default/nozyczki-do-skorek.jpg
1445,Manicure accessories/Manicure accessories,b'CUTICLE SCISSORS',Art. nr 9166,11.69,http://donegal.com.pl/2675-large_default/nozyczki-do-skorek.jpg

2998,Manicure accessories/Emery blocks,b'4 - sided nail buffer NEON PLAY',Art. nr 2046,3.89,http://donegal.com.pl/1663-large_default/blok-neon-show.jpg
1405,Manicure accessories/Emery blocks,b'4 - sided nail buffer',Art. nr 9164,3.69,http://donegal.com.pl/2592-large_default/blok-pilnik-czterostronny-120.jpg
3007,Manicure accessories/Emery blocks,b'4 - sided nail buffer',Art. nr 2049,3.69,http://donegal.com.pl/2593-large_default/blok-pilnik-czterostronny-120-beauty-care.jpg
1407,Manicure accessories/Emery blocks,b'3 - sided nail buffer',Art. nr 9308,4.19,http://donegal.com.pl/2594-large_default/blok-3-stopniowy.jpg
1406,Manicure accessories/Emery blocks,b'4 - sided nail buffer',Art. nr 9307,4.59,http://donegal.com.pl/2595-large_default/blok-4-stopniowy.jpg
1408,Manicure accessories/Emery blocks,b'3 - sided nail buffer',Art. nr 9351,3.89,http://donegal.com.pl/20-large_default/blok-trojstronny.jpg

3817,Manicure accessories/Cuticle nippers,b'Professional nail nipper SOLINGEN',Art. nr 9986,56.19,http://donegal.com.pl/2904-large_default/9986.jpg
3001,Manicure accessories/Cuticle nippers,b'Cuticle nipper',Art. nr 2222,25.89,http://donegal.com.pl/2583-large_default/cazki-do-paznokci-quality-123cm.jpg
1411,Manicure accessories/Cuticle nippers,b'Cuticle nipper',Art. nr 2216,24.99,http://donegal.com.pl/2673-large_default/cazki-do-skorek-kolorowe.jpg
1413,Manicure accessories/Cuticle nippers,b'Cuticle nipper',Art. nr 9043,22.59,http://donegal.com.pl/2674-large_default/cazki-do-usuwania-skorek-5mm.jpg
